"kingdom";"phylum";"class";"order";"family";"genus";"species";"speciesStatus";"allBarcodes";"ariseBarcodes";"otherBarcodes";"speciesOccurrenceStatus";"collected";"speciesLocality"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Rosaceae";"Filipendula";"Filipendula rubra";"Wanted";"3";"0";"3";"0";"0";"Canada"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Rosaceae";"Filipendula";"Filipendula purpurea";"Wanted";"1";"0";"1";"0";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Rosaceae";"Holodiscus";"Holodiscus discolor";"Wanted";"11";"0";"11";"0";"0";"Canada; United State of America"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Rosaceae";"Drymocallis";"Drymocallis rupestris";"Wanted";"6";"0";"6";"0";"0";"Finland; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Rosaceae";"Agrimonia";"Agrimonia procera";"Unwanted";"12";"3";"9";"1a";"0";"Finland; Netherlands; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Rosaceae";"Agrimonia";"Agrimonia eupatoria";"Unwanted";"22";"5";"17";"1a";"0";"Canada; Finland; Netherlands; Norway; Poland; Portugal; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Rosaceae";"Comarum";"Comarum palustre";"Unwanted";"30";"2";"28";"1a";"0";"Canada; Denmark; Finland; Netherlands; Norway; Sweden; United Kingdom; United State of America"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Rosaceae";"Sorbaria";"Sorbaria tomentosa";"Wanted";"0";"0";"0";"2d";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Rosaceae";"Sorbaria";"Sorbaria sorbifolia";"Wanted";"10";"0";"10";"2d";"0";"Canada; Norway; Pakistan"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Rosaceae";"Physocarpus";"Physocarpus opulifolius";"Wanted";"15";"0";"15";"2d";"0";"Canada"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Rosaceae";"Aruncus";"Aruncus dioicus";"Wanted";"13";"0";"13";"2d";"0";"Canada; Nepal; Norway"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Urticaceae";"Urtica";"Urtica pilulifera";"Wanted";"2";"0";"2";"0";"0";"Cyprus; Italy"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Urticaceae";"Urtica";"Urtica membranacea";"Wanted";"5";"0";"5";"2c";"0";"Italy; Portugal; Spain"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Urticaceae";"Urtica";"Urtica urens";"Unwanted";"30";"3";"27";"1a";"0";"Australia; Canada; Finland; Germany; Netherlands; Norway; Peru; Portugal; South Africa; Switzerland; United Kingdom; United State of America"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Urticaceae";"Urtica";"Urtica dioica";"Unwanted";"60";"3";"57";"1a";"0";"Austria; Canada; China; Cyprus; Czechia; Finland; Germany; Italy; Mexico; Mongolia; Netherlands; Norway; Pakistan; Portugal; South Africa; Svalbard and Jan Mayen; Switzerland; United Kingdom; United State of America"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Urticaceae";"Parietaria";"Parietaria lusitanica";"Wanted";"1";"0";"1";"0a";"0";"Italy"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Urticaceae";"Parietaria";"Parietaria officinalis";"Unwanted";"4";"3";"1";"1a";"0";"Netherlands"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Urticaceae";"Parietaria";"Parietaria judaica";"Unwanted";"18";"2";"16";"1a";"0";"Australia; Italy; Luxembourg; Netherlands; Pakistan; Portugal; United Kingdom; United State of America"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Urticaceae";"Soleirolia";"Soleirolia soleirolii";"Unwanted";"10";"2";"8";"2d";"0";"Italy; Netherlands; Portugal; United Kingdom; United State of America"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Elaeagnaceae";"Hippophae";"Hippophae rhamnoides";"Unwanted";"20";"2";"18";"1a";"0";"Canada; Denmark; Finland; India; Netherlands; Norway; Poland; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Elaeagnaceae";"Elaeagnus";"Elaeagnus submacrophylla";"Wanted";"0";"0";"0";"2d";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Elaeagnaceae";"Elaeagnus";"Elaeagnus umbellata";"Wanted";"23";"0";"23";"2d";"0";"Canada; China; Japan; Portugal; United State of America"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Elaeagnaceae";"Elaeagnus";"Elaeagnus pungens";"Wanted";"10";"0";"10";"2";"0";"China; Japan"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Elaeagnaceae";"Elaeagnus";"Elaeagnus multiflora";"Wanted";"5";"0";"5";"2d";"0";"China; Japan; South Korea"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Elaeagnaceae";"Elaeagnus";"Elaeagnus commutata";"Wanted";"10";"0";"10";"2d";"0";"Canada; United State of America"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Elaeagnaceae";"Elaeagnus";"Elaeagnus angustifolia";"Wanted";"13";"0";"13";"2d";"0";"Canada; China; United State of America"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Cannabaceae";"Celtis";"Celtis australis";"Wanted";"8";"0";"8";"0a";"0";"France; Iran; South Africa"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Cannabaceae";"Celtis";"Celtis occidentalis";"Wanted";"6";"0";"6";"0a";"0";"Canada; Egypt; United State of America"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Cannabaceae";"Humulus";"Humulus scandens";"Wanted";"10";"0";"10";"0";"0";"Canada; China"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Cannabaceae";"Humulus";"Humulus lupulus";"Unwanted";"29";"3";"26";"1a";"0";"Canada; China; Finland; Netherlands; Norway; Poland; Portugal; United Kingdom; United State of America; Unrecoverable"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Cannabaceae";"Cannabis";"Cannabis sativa";"Wanted";"31";"0";"31";"2d";"0";"Canada; China; India; Italy; Norway; Pakistan; United State of America; Unrecoverable"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Ulmaceae";"Ulmus";"Ulmus pumila";"Wanted";"11";"0";"11";"0";"0";"Canada; China; United State of America"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Ulmaceae";"Ulmus";"Ulmus minor";"Wanted";"18";"0";"18";"1a";"0";"Canada; France; Italy; Switzerland; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Ulmaceae";"Ulmus";"Ulmus laevis";"Unwanted";"8";"2";"6";"1a";"0";"Finland; Italy; Netherlands"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Ulmaceae";"Ulmus";"Ulmus glabra";"Wanted";"25";"0";"25";"1a";"0";"Canada; Finland; Norway; Switzerland; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Ulmaceae";"Ulmus";"Ulmus procera";"Wanted";"9";"0";"9";"0";"0";"Canada; Portugal; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Ulmaceae";"Zelkova";"Zelkova serrata";"Wanted";"28";"0";"28";"0a";"0";"China; Japan"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Moraceae";"Broussonetia";"Broussonetia papyrifera";"Wanted";"68";"0";"68";"0a";"0";"China; Japan; Unrecoverable"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Moraceae";"Morus";"Morus alba";"Wanted";"60";"0";"60";"0";"0";"Canada; China; Egypt; India; Japan; Pakistan; South Africa; Sri Lanka; Thailand; Ukraine; United State of America; Vietnam"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Moraceae";"Morus";"Morus nigra";"Wanted";"6";"0";"6";"2d";"0";"China; Egypt; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Moraceae";"Ficus";"Ficus carica";"Unwanted";"20";"1";"19";"2b";"0";"China; India; Netherlands; Portugal; South Africa; Turkiye; United Kingdom; United State of America; Unrecoverable"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Rhamnaceae";"Ceanothus";"Ceanothus americanus";"Wanted";"11";"0";"11";"0";"0";"Canada; United State of America"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Rhamnaceae";"Frangula";"Frangula alnus";"Unwanted";"27";"3";"24";"1a";"0";"Canada; Finland; Netherlands; Poland; United Kingdom; United State of America; Unrecoverable"
"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Rhamnaceae";"Rhamnus";"Rhamnus cathartica";"Unwanted";"34";"2";"32";"1a";"0";"Canada; Finland; Lebanon; Netherlands; Norway; United Kingdom; United State of America; Unrecoverable"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Primula";"Primula juliae";"Wanted";"2";"0";"2";"0";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Primula";"Primula variabilis";"Wanted";"0";"0";"0";"0";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Primula";"Primula japonica";"Wanted";"2";"0";"2";"0";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Primula";"Primula digenea";"Wanted";"0";"0";"0";"0a";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Primula";"Primula denticulata";"Wanted";"2";"0";"2";"0";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Primula";"Primula auricula";"Wanted";"3";"0";"3";"0";"0";"Austria"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Primula";"Primula praenitens";"Wanted";"0";"0";"0";"0";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Primula";"Primula media";"Wanted";"0";"0";"0";"0";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Primula";"Primula obconica";"Wanted";"2";"0";"2";"0";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Primula";"Primula sinensis";"Wanted";"1";"0";"1";"0";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Primula";"Primula pubescens";"Wanted";"0";"0";"0";"0";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Primula";"Primula tommasinii";"Wanted";"0";"0";"0";"0";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Primula";"Primula malacoides";"Wanted";"3";"0";"3";"0";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Primula";"Primula vulgaris";"Wanted";"15";"0";"15";"1a";"0";"Italy; Norway; Switzerland; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Primula";"Primula veris";"Wanted";"24";"0";"24";"1a";"0";"Canada; Finland; Germany; Norway; Poland; Switzerland; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Primula";"Primula elatior";"Unwanted";"9";"1";"8";"1a";"0";"Austria; Netherlands; Norway; Poland; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Lysimachia";"Lysimachia clethroides";"Wanted";"3";"0";"3";"0a";"0";"Canada; China"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Lysimachia";"Lysimachia ciliata";"Wanted";"17";"0";"17";"0a";"0";"Canada; Finland; United State of America"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Lysimachia";"Lysimachia vulgaris";"Unwanted";"24";"2";"22";"1a";"0";"Austria; Canada; Finland; Germany; Netherlands; Norway; Switzerland; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Lysimachia";"Lysimachia thyrsiflora";"Unwanted";"18";"3";"15";"1a";"0";"Canada; Estonia; Finland; Germany; Netherlands; Norway; United Kingdom; United State of America"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Lysimachia";"Lysimachia nummularia";"Unwanted";"15";"3";"12";"1a";"0";"Austria; Canada; Germany; Netherlands; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Lysimachia";"Lysimachia nemorum";"Unwanted";"12";"4";"8";"1a";"0";"Austria; Denmark; Luxembourg; Netherlands; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Lysimachia";"Lysimachia punctata";"Wanted";"9";"0";"9";"2c";"0";"Austria; Canada; Norway"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Cyclamen";"Cyclamen hederifolium";"Wanted";"2";"0";"2";"0a";"0";"Germany"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Cyclamen";"Cyclamen purpurascens";"Wanted";"3";"0";"3";"0";"0";"Austria; Switzerland"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Cyclamen";"Cyclamen persicum";"Wanted";"2";"0";"2";"0";"0";"United State of America"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Cyclamen";"Cyclamen coum";"Wanted";"1";"0";"1";"0a";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Anagallis";"Anagallis monelli";"Wanted";"1";"0";"1";"0";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Anagallis";"Anagallis arvensis";"Unwanted";"37";"3";"34";"1a";"0";"Germany; India; Italy; Luxembourg; Netherlands; Pakistan; Peru; Portugal; South Africa; Switzerland; United Kingdom; United State of America"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Anagallis";"Anagallis tenella";"Priority";"0";"0";"0";"1a";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Trientalis";"Trientalis europaea";"Unwanted";"19";"3";"16";"1a";"0";"Canada; Denmark; Finland; Netherlands; Norway; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Trientalis";"Trientalis borealis";"Wanted";"14";"0";"14";"2";"0";"Canada; United State of America"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Hottonia";"Hottonia palustris";"Unwanted";"8";"2";"6";"1a";"0";"Germany; Netherlands; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Glaux";"Glaux maritima";"Priority";"0";"0";"0";"1a";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Samolus";"Samolus valerandi";"Unwanted";"16";"4";"12";"1a";"0";"Austria; Finland; Germany; Netherlands; Portugal; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Dodecatheon";"Dodecatheon meadia";"Wanted";"1";"0";"1";"0";"0";"United State of America"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Centunculus";"Centunculus minimus";"Priority";"0";"0";"0";"1a";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Kalmia";"Kalmia latifolia";"Wanted";"3";"0";"3";"0";"0";"Canada; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Kalmia";"Kalmia angustifolia";"Wanted";"8";"0";"8";"0a";"0";"Canada"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Rhododendron";"Rhododendron tomentosum";"Wanted";"15";"0";"15";"0";"0";"Canada; Japan; Norway"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Rhododendron";"Rhododendron ciliatum";"Wanted";"0";"0";"0";"0";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Rhododendron";"Rhododendron indicum";"Wanted";"7";"0";"7";"0";"0";"Japan; Portugal"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Rhododendron";"Rhododendron molle";"Wanted";"13";"0";"13";"0";"0";"China; Japan"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Rhododendron";"Rhododendron obtusum";"Wanted";"0";"0";"0";"0";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Rhododendron";"Rhododendron ferrugineum";"Wanted";"6";"0";"6";"0";"0";"Austria; Italy"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Rhododendron";"Rhododendron dauricum";"Wanted";"3";"0";"3";"0";"0";"Japan"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Rhododendron";"Rhododendron ponticum";"Unwanted";"7";"2";"5";"2a";"0";"Netherlands; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Rhododendron";"Rhododendron hirsutum";"Wanted";"5";"0";"5";"0";"0";"Austria; Italy"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Rhododendron";"Rhododendron japonicum";"Wanted";"0";"0";"0";"0";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Rhododendron";"Rhododendron simsii";"Wanted";"8";"0";"8";"0";"0";"China; Japan; Unrecoverable"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Rhododendron";"Rhododendron catawbiense";"Wanted";"1";"0";"1";"0";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Rhododendron";"Rhododendron praecox";"Wanted";"0";"0";"0";"3a";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Rhododendron";"Rhododendron luteum";"Wanted";"2";"0";"2";"2d";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Rhododendron";"Rhododendron groenlandicum";"Wanted";"26";"0";"26";"2d";"0";"Canada; Finland; Poland; Russia; United State of America"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Erica";"Erica ciliaris";"Wanted";"6";"0";"6";"0";"0";"Ireland; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Erica";"Erica vagans";"Wanted";"5";"0";"5";"2d";"0";"France; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Erica";"Erica mackaiana";"Wanted";"2";"0";"2";"0a";"0";"Ireland; Spain"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Erica";"Erica darleyensis";"Wanted";"0";"0";"0";"0";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Erica";"Erica scoparia";"Unwanted";"129";"1";"128";"2b";"0";"France; Italy; Morocco; Netherlands; Portugal; Spain; United State of America"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Erica";"Erica tetralix";"Unwanted";"23";"3";"20";"1a";"0";"Belgium; Canada; Denmark; Finland; Netherlands; Norway; Poland; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Erica";"Erica cinerea";"Wanted";"8";"0";"8";"1a";"0";"Denmark; Norway; Spain; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Erica";"Erica herbacea";"Wanted";"5";"0";"5";"3a";"0";"Austria; Italy"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Pieris";"Pieris floribunda";"Wanted";"1";"0";"1";"0";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Pieris";"Pieris japonica";"Wanted";"22";"0";"22";"0";"0";"China; Japan; Taiwan"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Daboecia";"Daboecia cantabrica";"Wanted";"2";"0";"2";"0a";"0";"Ireland"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Gaultheria";"Gaultheria mucronata";"Wanted";"1";"0";"1";"2c";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Gaultheria";"Gaultheria procumbens";"Wanted";"10";"0";"10";"2c";"0";"Canada; United State of America"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Gaultheria";"Gaultheria shallon";"Wanted";"11";"0";"11";"2c";"0";"Canada; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Leucothoe";"Leucothoe fontanesiana";"Wanted";"1";"0";"1";"0a";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Chimaphila";"Chimaphila umbellata";"Wanted";"19";"0";"19";"0";"0";"Canada; Finland; Poland; United State of America; Unrecoverable"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Vaccinium";"Vaccinium vitis-idaea";"Unwanted";"36";"3";"33";"1a";"0";"Austria; Canada; Finland; Japan; Netherlands; Norway; United Kingdom; Unrecoverable"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Vaccinium";"Vaccinium myrtillus";"Unwanted";"29";"3";"26";"1a";"0";"Andorra; Austria; Canada; Finland; Japan; Netherlands; Norway; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Vaccinium";"Vaccinium corymbosum";"Unwanted";"10";"2";"8";"2b";"0";"Canada; Netherlands; United State of America"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Vaccinium";"Vaccinium uliginosum";"Wanted";"53";"0";"53";"1a";"0";"Austria; Canada; China; Denmark; Finland; France; Greenland; Iceland; Japan; North Korea; Norway; Russia; Spain; Svalbard and Jan Mayen; Switzerland; United Kingdom; United State of America"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Vaccinium";"Vaccinium macrocarpon";"Unwanted";"5";"1";"4";"2b";"0";"Canada; Netherlands"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Vaccinium";"Vaccinium oxycoccos";"Unwanted";"35";"3";"32";"1a";"0";"Canada; Denmark; Finland; France; Japan; Netherlands; Norway; Sweden; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Vaccinium";"Vaccinium intermedium";"Unwanted";"0";"0";"0";"1a";"3";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Pyrola";"Pyrola rotundifolia";"Unwanted";"17";"2";"15";"1a";"0";"Austria; Finland; Netherlands; Norway; Poland; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Pyrola";"Pyrola minor";"Unwanted";"25";"1";"24";"1a";"0";"Austria; Canada; Denmark; Finland; Netherlands; Norway; Poland; Sweden; United Kingdom; United State of America; Unrecoverable"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Orthilia";"Orthilia secunda";"Wanted";"45";"0";"45";"1a";"0";"Canada; Finland; Mexico; Norway; Poland; Russia; United Kingdom; United State of America; Unrecoverable"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Monotropa";"Monotropa hypopitys";"Priority";"0";"0";"0";"1a";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Moneses";"Moneses uniflora";"Wanted";"29";"0";"29";"1a";"0";"Austria; Canada; China; Finland; Norway; Poland; United Kingdom; United State of America; Unrecoverable"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Empetrum";"Empetrum nigrum";"Unwanted";"50";"3";"47";"1a";"0";"Austria; Canada; Denmark; Finland; Greenland; Japan; Netherlands; Norway; Svalbard and Jan Mayen; United Kingdom; United State of America"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Calluna";"Calluna vulgaris";"Unwanted";"28";"2";"26";"1a";"0";"Austria; Canada; Denmark; Finland; Italy; Netherlands; Norway; Portugal; United Kingdom"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Arctostaphylos";"Arctostaphylos uva-ursi";"Unwanted";"34";"1";"33";"1a";"0";"Canada; Finland; Ireland; Netherlands; Norway; Poland; United Kingdom; United State of America; Unrecoverable"
"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Ericaceae";"Andromeda";"Andromeda polifolia";"Unwanted";"35";"3";"32";"1a";"0";"Austria; Canada; Finland; Greenland; Japan; Netherlands; Norway; United Kingdom; Unrecoverable"
